recorded_at,wallet,wallet_label,coin,market_type,slug,side,size_usd,price,trade_timestamp,seconds_into_market,gap_at_time,gap_seconds_diff,both_sides_flag
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772442300,UP,56.2081,0.5063792792792793,1772442405,105,-0.05,20.0,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,15m,btc-updown-15m-1772442000,UP,5.4981,0.41,1772442405,405,,,False
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772442300,UP,1.04,0.52,1772442405,105,-0.05,20.0,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772442300,UP,35.23,0.52,1772442405,105,-0.05,20.0,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772442300,UP,1.04,0.52,1772442405,105,-0.05,20.0,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772442300,UP,16.25,0.52,1772442405,105,-0.05,20.0,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772442300,UP,4.16,0.52,1772442405,105,-0.05,20.0,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772442300,UP,2.76,0.46,1772442401,101,-0.05,24.0,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772442300,UP,30.932034,0.4800000037242944,1772442401,101,-0.05,24.0,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772442300,UP,48.3,0.46,1772442401,101,-0.05,24.0,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772442300,UP,18.522,0.45,1772442401,101,-0.05,24.0,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772442300,UP,31.428,0.45,1772442399,99,-0.05,26.0,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772442300,UP,52.17,0.47,1772442399,99,-0.05,26.0,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772442300,UP,3.9,0.39,1772442377,77,-0.05,48.0,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,15m,btc-updown-15m-1772442000,UP,48.939,0.33,1772442377,377,,,False
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772442300,UP,26.484,0.4,1772442377,77,-0.05,48.0,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,15m,btc-updown-15m-1772442000,UP,6.93,0.33,1772442377,377,,,False
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772442300,UP,3.51,0.39,1772442377,77,-0.05,48.0,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772442300,UP,2.4219,0.39,1772442377,77,-0.05,48.0,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772442300,UP,31.2,0.39,1772442377,77,-0.05,48.0,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772442300,UP,17.916,0.4,1772442377,77,-0.05,48.0,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772442300,UP,2.2581,0.39,1772442375,75,-0.05,50.0,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772442300,UP,47.73,0.43,1772442373,73,-0.05,52.0,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772442300,UP,44.4,0.4,1772442373,73,-0.05,52.0,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772442300,UP,43.29,0.39,1772442373,73,-0.05,52.0,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772442300,UP,45.51,0.41,1772442373,73,-0.05,52.0,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772442300,UP,46.62,0.42,1772442373,73,-0.05,52.0,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772442300,UP,51.06,0.46,1772442369,69,-0.05,56.0,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772442300,UP,25.893,0.45,1772442369,69,-0.05,56.0,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772442300,UP,48.84,0.44,1772442365,65,-0.05,60.0,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772442300,UP,46.62,0.42,1772442361,61,-0.05,64.0,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772442300,UP,29.4749,0.41,1772442357,57,-0.05,68.0,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772442300,DOWN,37.838853,0.5700000054229974,1772442357,57,-0.05,68.0,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772442300,DOWN,64.38,0.58,1772442357,57,-0.05,68.0,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772442300,UP,0.796551,0.42,1772442355,55,-0.05,70.0,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,15m,btc-updown-15m-1772442000,DOWN,3.3,0.66,1772442355,355,,,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,15m,btc-updown-15m-1772442000,DOWN,0.4224,0.66,1772442355,355,,,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772442300,UP,19.4922,0.42,1772442355,55,-0.05,70.0,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,5m,btc-updown-5m-1772442300,UP,16.0351,0.41,1772442355,55,-0.05,70.0,True
2026-03-02T09:07:03.507158+00:00,0x63ce342161250d705dc0b16df89036c8e5f9ba9a,0x8dxd,btc,15m,btc-updown-15m-1772442000,DOWN,22.912311,0.6600000138266282,1772442355,355,,,True
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,sol,15m,sol-updown-15m-1772442000,DOWN,3.05,0.61,1772442377,377,-0.05,48.0,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,sol,15m,sol-updown-15m-1772442000,DOWN,3.42,0.6,1772442377,377,-0.05,48.0,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,sol,15m,sol-updown-15m-1772442000,UP,4.029999,0.75,1772442149,149,-0.05,276.0,True
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,btc,15m,btc-updown-15m-1772442000,UP,3.789999,0.6073876953477135,1772442121,121,,,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,btc,15m,btc-updown-15m-1772442000,UP,3.259999,0.599999963190175,1772442121,121,,,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,btc,15m,btc-updown-15m-1772442000,UP,3.39,0.6,1772442121,121,,,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,btc,15m,btc-updown-15m-1772442000,UP,4.099999,0.6199999637073104,1772442121,121,,,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,btc,15m,btc-updown-15m-1772442000,UP,3.579999,0.6199999930726239,1772442121,121,,,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,btc,15m,btc-updown-15m-1772442000,UP,3.769999,0.6199999539522458,1772442121,121,,,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,btc,15m,btc-updown-15m-1772442000,UP,3.519999,0.6,1772442121,121,,,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,btc,15m,btc-updown-15m-1772442000,UP,3.679999,0.6249224578003165,1772442121,121,,,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,btc,15m,btc-updown-15m-1772442000,UP,6.039999,0.6199999917880782,1772442121,121,,,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,sol,15m,sol-updown-15m-1772442000,UP,3.649998,0.6499999465753176,1772442119,119,,306.0,True
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,eth,15m,eth-updown-15m-1772442000,UP,10.659999,0.6241449623065589,1772442119,119,,,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,eth,15m,eth-updown-15m-1772442000,UP,3.42,0.6,1772442119,119,,,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,btc,15m,btc-updown-15m-1772442000,UP,6.489999,0.6,1772442119,119,,,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,eth,15m,eth-updown-15m-1772442000,UP,3.559999,0.5999999662921273,1772442119,119,,,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,eth,15m,eth-updown-15m-1772442000,UP,5.049999,0.6299999550891032,1772442119,119,,,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,eth,15m,eth-updown-15m-1772442000,UP,2.799999,0.5099999180356982,1772442099,99,,,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,btc,15m,btc-updown-15m-1772442000,UP,2.899999,0.5299999250689502,1772442063,63,,,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,btc,15m,btc-updown-15m-1772442000,UP,6.439999,0.5199999773913018,1772442063,63,,,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,sol,15m,sol-updown-15m-1772442000,UP,2.4,0.48,1772442061,61,,364.0,True
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,btc,15m,btc-updown-15m-1772442000,UP,12.539999,0.459999989728867,1772442051,51,,,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,eth,15m,eth-updown-15m-1772442000,UP,7.489999,0.4899999757943905,1772442049,49,,,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,btc,15m,btc-updown-15m-1772442000,UP,2.829999,0.439999925371011,1772442049,49,,,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,sol,15m,sol-updown-15m-1772442000,UP,2.2,0.44,1772442049,49,,376.0,True
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,eth,15m,eth-updown-15m-1772442000,UP,2.83,0.5,1772442049,49,,,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,btc,15m,btc-updown-15m-1772442000,UP,5.789999,0.4299999665803077,1772442049,49,,,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,btc,15m,btc-updown-15m-1772442000,UP,2.53,0.46,1772442049,49,,,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,btc,15m,btc-updown-15m-1772442000,UP,2.319999,0.4599999167241171,1772442049,49,,,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,eth,15m,eth-updown-15m-1772442000,UP,5.64,0.48,1772442049,49,,,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,eth,15m,eth-updown-15m-1772442000,UP,3.35,0.5,1772442049,49,,,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,eth,15m,eth-updown-15m-1772442000,UP,2.499999,0.48308216593260694,1772442049,49,,,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,btc,15m,btc-updown-15m-1772442000,UP,2.539999,0.43999992377951075,1772442049,49,,,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,eth,15m,eth-updown-15m-1772442000,UP,8.55,0.48,1772442049,49,,,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,btc,15m,btc-updown-15m-1772442000,UP,2.769999,0.4399999491696626,1772442049,49,,,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,sol,15m,sol-updown-15m-1772442000,UP,5.559999,0.4799999689208597,1772442049,49,,376.0,True
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,btc,15m,btc-updown-15m-1772442000,UP,3.87,0.43,1772442049,49,,,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,eth,15m,eth-updown-15m-1772442000,UP,5.52,0.5,1772442049,49,,,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,sol,15m,sol-updown-15m-1772442000,UP,2.35,0.47,1772442041,41,,384.0,True
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,eth,15m,eth-updown-15m-1772442000,UP,6.189999,0.4499999781906276,1772442041,41,,,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,sol,15m,sol-updown-15m-1772442000,UP,4.5,0.45,1772442039,39,,386.0,True
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,eth,15m,eth-updown-15m-1772442000,UP,2.15,0.43,1772442037,37,,,False
2026-03-02T09:07:03.507158+00:00,0xf6963d4cdbb6f26d753bda303e9513132afb1b7d,rename,eth,15m,eth-updown-15m-1772442000,UP,4.2,0.42,1772442033,33,,,False
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772442300,UP,3.959999,0.5299999451262545,1772442423,123,-0.05,2.0,False
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772442300,UP,4.819999,0.5299999846058063,1772442423,123,-0.05,2.0,False
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772442300,UP,57.369999,0.3899999961251525,1772442373,73,-0.05,52.0,False
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772442300,UP,7.099999,0.4299999890985903,1772442361,61,,,False
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772442300,UP,3.119999,0.42999997794871203,1772442361,61,,,False
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772442300,UP,4.049999,0.4399999608888827,1772442355,55,-0.05,70.0,False
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772442300,UP,3.959999,0.41999995757575115,1772442353,53,-0.05,72.0,False
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772442300,UP,2.73,0.42,1772442353,53,-0.05,72.0,False
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772442300,UP,3.139999,0.4199999491719645,1772442353,53,-0.05,72.0,False
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772442300,UP,3.649999,0.41999994246574557,1772442353,53,-0.05,72.0,False
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772442300,UP,15.509999,0.42999998946486095,1772442353,53,-0.05,72.0,False
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772442300,UP,2.439999,0.4199999586885117,1772442353,53,-0.05,72.0,False
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772442300,DOWN,27.119999,0.5775424566659465,1772442351,51,-0.05,74.0,True
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772442300,DOWN,5.269999,0.569999955654644,1772442351,51,-0.05,74.0,True
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772442300,DOWN,9.109998,0.5637253603697148,1772442351,51,-0.05,74.0,True
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772442300,DOWN,5.459999,0.549999994963369,1772442349,49,-0.05,76.0,True
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772442300,UP,18.049999,0.5099999985872575,1772442315,15,-0.05,110.0,True
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772442300,UP,8.529999,0.5299999913012887,1772442313,13,-0.05,112.0,True
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772442300,UP,63.839999,0.5229988245142464,1772442313,13,-0.05,112.0,True
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772442300,UP,53.409999,0.4675192832012773,1772442313,13,,,False
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772442300,UP,3.139999,0.5199999668789724,1772442313,13,-0.05,112.0,True
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772442300,UP,9.039999,0.46999998596238823,1772442313,13,,,False
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772442000,DOWN,0.5064,0.03,1772442297,297,,,False
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772442000,DOWN,2.299999,0.06999997352173763,1772442293,293,,,False
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772442000,DOWN,1.889999,0.18552379628612575,1772442291,291,,,False
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772442000,DOWN,1.239999,0.1699999012903003,1772442291,291,,,False
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772442000,DOWN,0.8983,0.13,1772442289,289,,,False
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772442000,DOWN,1.599999,0.16999992456248633,1772442289,289,,,False
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772442000,DOWN,2.43,0.2,1772442289,289,,,False
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772442000,DOWN,0.5,0.1,1772442289,289,,,False
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772442000,DOWN,2.12,0.2,1772442289,289,,,False
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772442000,DOWN,2.565,0.19,1772442289,289,,,False
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772442000,DOWN,0.8,0.16,1772442289,289,,,False
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772442000,DOWN,0.1328,0.08,1772442289,289,,,False
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772442000,DOWN,1.039999,0.12403659846475938,1772442289,289,,,False
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772442000,UP,7.15,0.715,1772442213,213,,,True
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772442000,UP,18.0,0.75,1772442213,213,,,True
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772442000,UP,7.119999,0.75,1772442213,213,,,True
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772442000,UP,21.629997,0.7399999917891806,1772442213,213,,,True
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772442000,UP,6.309999,0.7399999718541963,1772442213,213,,,True
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772442000,UP,7.329998,0.7399999777898991,1772442213,213,,,True
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772442000,UP,5.199999,0.7399999658461488,1772442213,213,,,True
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,eth,5m,eth-updown-5m-1772442000,UP,5.849998,0.7399999721709317,1772442213,213,,,True
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772442000,DOWN,6.7,0.67,1772442177,177,-0.05,248.0,False
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772442000,UP,8.699999,0.4199999864827575,1772442063,63,,362.0,True
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772442000,UP,5.239999,0.41999996954198116,1772442063,63,,362.0,True
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772442000,UP,3.78,0.42,1772442063,63,,362.0,True
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772442000,UP,19.759999,0.38999999309210504,1772442055,55,,370.0,True
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772442000,UP,3.339999,0.38999995446106955,1772442055,55,,370.0,True
2026-03-02T09:07:03.507158+00:00,0x571c285a83eba5322b5f916ba681669dc368a61f,dustedfloor,btc,5m,btc-updown-5m-1772442000,UP,2.369999,0.3899999045569451,1772442055,55,,370.0,True
2026-03-02T09:07:03.507158+00:00,0x2d8b401d2f0e6937afebf18e19e11ca568a5260a,vidarx,btc,5m,btc-updown-5m-1772442300,UP,52.0,0.65,1772442433,133,-0.41,7,False
